Comunidades y Ciudades Autónomas;Sexo;Sector económico;Situación profesional;Periodo;Total
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2003T4;11,4
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2003T3;13,2
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2003T2;12,8
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2003T1;11,9
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2002T4;11,7
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2002T3;14
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2002T2;13,8
02 Aragón;Hombres;Construcción;Empresario o miembro de cooperativa;2002T1;13,9
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2008T4;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2008T3;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2008T2;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2008T1;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2007T4;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2007T3;0,1
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2007T2;0,4
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2007T1;0,3
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2006T4;0,1
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2006T3;0,1
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2006T2;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2006T1;0,5
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2005T4;0,2
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2005T3;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2005T2;0,5
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2005T1;0,5
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2004T4;..
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2004T3;0,4
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2004T2;0,2
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2004T1;0,2
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2003T4;0,4
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2003T3;0,4
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2003T2;0,1
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2003T1;0,3
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2002T4;0,1
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2002T3;0,2
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2002T2;0,3
02 Aragón;Hombres;Construcción;Ayuda en la empresa o negocio familiar;2002T1;0,3
02 Aragón;Hombres;Construcción;Asalariados;2008T4;40,8
02 Aragón;Hombres;Construcción;Asalariados;2008T3;43,4
02 Aragón;Hombres;Construcción;Asalariados;2008T2;51,8
02 Aragón;Hombres;Construcción;Asalariados;2008T1;50,8
02 Aragón;Hombres;Construcción;Asalariados;2007T4;56,7
02 Aragón;Hombres;Construcción;Asalariados;2007T3;57,6
02 Aragón;Hombres;Construcción;Asalariados;2007T2;52,7
02 Aragón;Hombres;Construcción;Asalariados;2007T1;52,1
02 Aragón;Hombres;Construcción;Asalariados;2006T4;43,7
02 Aragón;Hombres;Construcción;Asalariados;2006T3;44,1
02 Aragón;Hombres;Construcción;Asalariados;2006T2;40,7
02 Aragón;Hombres;Construcción;Asalariados;2006T1;42,2
02 Aragón;Hombres;Construcción;Asalariados;2005T4;47,4
02 Aragón;Hombres;Construcción;Asalariados;2005T3;44,8
02 Aragón;Hombres;Construcción;Asalariados;2005T2;43,9
02 Aragón;Hombres;Construcción;Asalariados;2005T1;35,9
02 Aragón;Hombres;Construcción;Asalariados;2004T4;37,7
02 Aragón;Hombres;Construcción;Asalariados;2004T3;38
02 Aragón;Hombres;Construcción;Asalariados;2004T2;33,1
02 Aragón;Hombres;Construcción;Asalariados;2004T1;35,5
02 Aragón;Hombres;Construcción;Asalariados;2003T4;37,7
02 Aragón;Hombres;Construcción;Asalariados;2003T3;37,4
02 Aragón;Hombres;Construcción;Asalariados;2003T2;37,5
02 Aragón;Hombres;Construcción;Asalariados;2003T1;34,1
02 Aragón;Hombres;Construcción;Asalariados;2002T4;37,5
02 Aragón;Hombres;Construcción;Asalariados;2002T3;37
02 Aragón;Hombres;Construcción;Asalariados;2002T2;32
02 Aragón;Hombres;Construcción;Asalariados;2002T1;29,4
02 Aragón;Hombres;Construcción;Otra situación ;2008T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2008T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2008T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2008T1;..
02 Aragón;Hombres;Construcción;Otra situación ;2007T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2007T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2007T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2007T1;..
02 Aragón;Hombres;Construcción;Otra situación ;2006T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2006T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2006T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2006T1;0,3
02 Aragón;Hombres;Construcción;Otra situación ;2005T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2005T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2005T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2005T1;..
02 Aragón;Hombres;Construcción;Otra situación ;2004T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2004T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2004T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2004T1;..
02 Aragón;Hombres;Construcción;Otra situación ;2003T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2003T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2003T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2003T1;..
02 Aragón;Hombres;Construcción;Otra situación ;2002T4;..
02 Aragón;Hombres;Construcción;Otra situación ;2002T3;..
02 Aragón;Hombres;Construcción;Otra situación ;2002T2;..
02 Aragón;Hombres;Construcción;Otra situación ;2002T1;..
02 Aragón;Hombres;Servicios;Total;2008T4;171
02 Aragón;Hombres;Servicios;Total;2008T3;174,3
02 Aragón;Hombres;Servicios;Total;2008T2;171
02 Aragón;Hombres;Servicios;Total;2008T1;168,6
02 Aragón;Hombres;Servicios;Total;2007T4;172,1
02 Aragón;Hombres;Servicios;Total;2007T3;169,9
02 Aragón;Hombres;Servicios;Total;2007T2;170,4
02 Aragón;Hombres;Servicios;Total;2007T1;166
02 Aragón;Hombres;Servicios;Total;2006T4;169,3
02 Aragón;Hombres;Servicios;Total;2006T3;168,8
02 Aragón;Hombres;Servicios;Total;2006T2;173
02 Aragón;Hombres;Servicios;Total;2006T1;160,5
02 Aragón;Hombres;Servicios;Total;2005T4;159,4
02 Aragón;Hombres;Servicios;Total;2005T3;157,2
02 Aragón;Hombres;Servicios;Total;2005T2;156,3
02 Aragón;Hombres;Servicios;Total;2005T1;156,9
02 Aragón;Hombres;Servicios;Total;2004T4;146,8
02 Aragón;Hombres;Servicios;Total;2004T3;154
02 Aragón;Hombres;Servicios;Total;2004T2;158,7
02 Aragón;Hombres;Servicios;Total;2004T1;159,3
02 Aragón;Hombres;Servicios;Total;2003T4;152,1
02 Aragón;Hombres;Servicios;Total;2003T3;152
02 Aragón;Hombres;Servicios;Total;2003T2;150,2
02 Aragón;Hombres;Servicios;Total;2003T1;147,8
02 Aragón;Hombres;Servicios;Total;2002T4;142,3
02 Aragón;Hombres;Servicios;Total;2002T3;139,7
02 Aragón;Hombres;Servicios;Total;2002T2;139,5
02 Aragón;Hombres;Servicios;Total;2002T1;140,2
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2008T4;38,8
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2008T3;33,8
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2008T2;32,4
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2008T1;31,6
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2007T4;34,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2007T3;34,4
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2007T2;34,9
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2007T1;32
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2006T4;29,5
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2006T3;31,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2006T2;34,4
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2006T1;31,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2005T4;32,7
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2005T3;29,4
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2005T2;36,1
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2005T1;33,4
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2004T4;32,7
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2004T3;32,6
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2004T2;35,8
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2004T1;37,7
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2003T4;36,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2003T3;37,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2003T2;36,9
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2003T1;37,2
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2002T4;33,3
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2002T3;31,2
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2002T2;33,7
02 Aragón;Hombres;Servicios;Empresario o miembro de cooperativa;2002T1;31,3
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2008T4;1,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2008T3;0,9
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2008T2;0,9
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2008T1;0,9
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2007T4;0,8
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2007T3;0,7
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2007T2;0,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2007T1;1
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2006T4;0,1
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2006T3;0,9
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2006T2;0,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2006T1;0,4
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2005T4;0,4
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2005T3;1,3
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2005T2;1,1
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2005T1;2,4
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2004T4;1,3
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2004T3;1,4
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2004T2;1,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2004T1;1
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2003T4;0,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2003T3;0,4
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2003T2;0,8
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2003T1;0,5
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2002T4;1,6
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2002T3;1,2
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2002T2;1,2
02 Aragón;Hombres;Servicios;Ayuda en la empresa o negocio familiar;2002T1;1,1
02 Aragón;Hombres;Servicios;Asalariados;2008T4;130,4
02 Aragón;Hombres;Servicios;Asalariados;2008T3;139,6
02 Aragón;Hombres;Servicios;Asalariados;2008T2;137,7
02 Aragón;Hombres;Servicios;Asalariados;2008T1;135,9
02 Aragón;Hombres;Servicios;Asalariados;2007T4;137
02 Aragón;Hombres;Servicios;Asalariados;2007T3;134,8
02 Aragón;Hombres;Servicios;Asalariados;2007T2;135
02 Aragón;Hombres;Servicios;Asalariados;2007T1;132,7
02 Aragón;Hombres;Servicios;Asalariados;2006T4;139,6
02 Aragón;Hombres;Servicios;Asalariados;2006T3;136,6
02 Aragón;Hombres;Servicios;Asalariados;2006T2;138
02 Aragón;Hombres;Servicios;Asalariados;2006T1;128,7
02 Aragón;Hombres;Servicios;Asalariados;2005T4;126,3
02 Aragón;Hombres;Servicios;Asalariados;2005T3;126,5
02 Aragón;Hombres;Servicios;Asalariados;2005T2;119
02 Aragón;Hombres;Servicios;Asalariados;2005T1;121,1
02 Aragón;Hombres;Servicios;Asalariados;2004T4;112,8
02 Aragón;Hombres;Servicios;Asalariados;2004T3;119,9
02 Aragón;Hombres;Servicios;Asalariados;2004T2;121,3
02 Aragón;Hombres;Servicios;Asalariados;2004T1;120,5
02 Aragón;Hombres;Servicios;Asalariados;2003T4;115,3
02 Aragón;Hombres;Servicios;Asalariados;2003T3;114,1
02 Aragón;Hombres;Servicios;Asalariados;2003T2;112,5
02 Aragón;Hombres;Servicios;Asalariados;2003T1;110,1
02 Aragón;Hombres;Servicios;Asalariados;2002T4;107,4
02 Aragón;Hombres;Servicios;Asalariados;2002T3;107,2
02 Aragón;Hombres;Servicios;Asalariados;2002T2;104,6
02 Aragón;Hombres;Servicios;Asalariados;2002T1;107,8
02 Aragón;Hombres;Servicios;Otra situación ;2008T4;0,2
02 Aragón;Hombres;Servicios;Otra situación ;2008T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2008T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2008T1;0,2
02 Aragón;Hombres;Servicios;Otra situación ;2007T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2007T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2007T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2007T1;0,2
02 Aragón;Hombres;Servicios;Otra situación ;2006T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2006T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2006T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2006T1;0,1
02 Aragón;Hombres;Servicios;Otra situación ;2005T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2005T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2005T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2005T1;..
02 Aragón;Hombres;Servicios;Otra situación ;2004T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2004T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2004T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2004T1;..
02 Aragón;Hombres;Servicios;Otra situación ;2003T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2003T3;0,2
02 Aragón;Hombres;Servicios;Otra situación ;2003T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2003T1;..
02 Aragón;Hombres;Servicios;Otra situación ;2002T4;..
02 Aragón;Hombres;Servicios;Otra situación ;2002T3;..
02 Aragón;Hombres;Servicios;Otra situación ;2002T2;..
02 Aragón;Hombres;Servicios;Otra situación ;2002T1;..
02 Aragón;Mujeres;Total;Total;2008T4;264,4
02 Aragón;Mujeres;Total;Total;2008T3;268,5
02 Aragón;Mujeres;Total;Total;2008T2;259,4
02 Aragón;Mujeres;Total;Total;2008T1;263,6
02 Aragón;Mujeres;Total;Total;2007T4;266
02 Aragón;Mujeres;Total;Total;2007T3;266,1
02 Aragón;Mujeres;Total;Total;2007T2;260
02 Aragón;Mujeres;Total;Total;2007T1;248,3
02 Aragón;Mujeres;Total;Total;2006T4;249
02 Aragón;Mujeres;Total;Total;2006T3;242,3
02 Aragón;Mujeres;Total;Total;2006T2;231,7
02 Aragón;Mujeres;Total;Total;2006T1;226,9
02 Aragón;Mujeres;Total;Total;2005T4;228,8
02 Aragón;Mujeres;Total;Total;2005T3;231,6
02 Aragón;Mujeres;Total;Total;2005T2;228,5
02 Aragón;Mujeres;Total;Total;2005T1;226,2
02 Aragón;Mujeres;Total;Total;2004T4;215,4
02 Aragón;Mujeres;Total;Total;2004T3;216,9
02 Aragón;Mujeres;Total;Total;2004T2;210,9
02 Aragón;Mujeres;Total;Total;2004T1;207,7
02 Aragón;Mujeres;Total;Total;2003T4;203,3
02 Aragón;Mujeres;Total;Total;2003T3;202
02 Aragón;Mujeres;Total;Total;2003T2;197,4
02 Aragón;Mujeres;Total;Total;2003T1;192,5
02 Aragón;Mujeres;Total;Total;2002T4;187,1
02 Aragón;Mujeres;Total;Total;2002T3;186,2
02 Aragón;Mujeres;Total;Total;2002T2;181
02 Aragón;Mujeres;Total;Total;2002T1;179,5
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2008T4;33
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2008T3;30,7
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2008T2;32,5
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2008T1;33,3
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2007T4;34,2
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2007T3;36,3
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2007T2;32,7
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2007T1;30,3
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2006T4;29,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2006T3;26,6
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2006T2;25,1
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2006T1;24,6
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2005T4;25,3
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2005T3;24,9
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2005T2;28,2
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2005T1;27,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2004T4;25,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2004T3;23,3
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2004T2;24,6
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2004T1;24,4
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2003T4;22,6
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2003T3;23,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2003T2;22,9
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2003T1;23,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2002T4;23,1
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2002T3;24,1
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2002T2;24,8
02 Aragón;Mujeres;Total;Empresario o miembro de cooperativa;2002T1;23,9
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2008T4;2,2
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2008T3;2
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2008T2;2,3
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2008T1;2,3
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2007T4;2,4
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2007T3;3,9
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2007T2;4,1
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2007T1;2,8
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2006T4;5
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2006T3;5,9
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2006T2;4,3
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2006T1;5,1
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2005T4;5,5
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2005T3;7,3
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2005T2;6,1
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2005T1;5,8
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2004T4;7,6
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2004T3;8,6
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2004T2;7,9
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2004T1;5
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2003T4;5,8
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2003T3;5,1
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2003T2;5,8
02 Aragón;Mujeres;Total;Ayuda en la empresa o negocio familiar;2003T1;4,6
